label,Iemg,var,Mav,Zerocrossing,Signalslopechange,Iemg,var,Mav,Zerocrossing,Signalslopechange
lat,0.738907788,0.03522448548,0.1478461392,314,592,0.759273598,0.4777755689,0.152068234,1008,858
lat,0.734368459,0.007907254504,0.146917872,200,561,0.732945856,0.3120381735,0.146731264,968,828
lat,0.730237164,0.009472177616,0.1461120144,244,529,0.751672339,0.350187472,0.1500378272,983,904
lat,0.732736389,0.03502063912,0.146591458,490,668,0.716879747,0.3202819583,0.1431507304,825,759
lat,0.736791123,0.03669125587,0.1473973044,562,706,0.735679038,0.2587258074,0.14721158,846,816
lat,0.737326682,0.01783920695,0.147529918,354,632,0.742493403,0.1612280484,0.148518336,743,808
lat,0.740565417,0.05298014447,0.148162364,632,766,0.74674558,0.3655744249,0.1495167164,898,803
lat,0.735363013,0.02224217346,0.1471524852,518,633,0.724277018,0.3581018821,0.1448138404,843,773
lat,0.732328335,0.0121884888,0.1465404492,368,627,0.746341171,0.2828144644,0.1493031944,848,792
lat,0.736153574,0.00938918168,0.1472850956,234,482,0.733868039,0.179632867,0.146762654,692,766
lat,0.73505701,0.01573025052,0.1470708832,398,626,0.740929818,0.288321386,0.1482719392,834,803
lat,0.729319098,0.009679494053,0.1459488024,324,586,0.743834702,0.3974447385,0.1489090332,866,753
lat,0.736842163,0.01124518877,0.1473769104,317,619,0.728628369,0.3511194016,0.1456739076,881,813
lat,0.738193733,0.01163734279,0.147703328,284,561,0.735041318,0.2544963918,0.147334012,842,724
lat,0.737097159,0.04085398224,0.1474891136,510,722,0.732367496,0.2696463786,0.1465951856,886,865
lat,0.730772744,0.03353892967,0.14621403,428,612,0.72898625,0.2758536067,0.1458424132,793,846
lat,0.735286514,0.01749820788,0.1471218844,404,600,0.735471217,0.1944671046,0.1471496096,790,780
lat,0.737734707,0.01149063404,0.1476115228,352,588,0.738863737,0.2539949232,0.1480474804,854,830
lat,0.733475892,0.0288987095,0.1466934556,437,669,0.743152928,0.07477814787,0.1486706472,777,789
lat,0.729880189,0.01675850044,0.14605082,434,627,0.742464035,0.3099512278,0.1485991888,878,805
lat,0.730619758,0.009712844075,0.1461528308,298,577,0.742632256,0.124465703,0.1486532392,804,772
lat,0.738168217,0.02369758356,0.1477339272,528,690,0.727640277,0.3302393064,0.1456089296,898,835
lat,0.732455824,0.01842065501,0.1465404452,384,597,0.741261425,0.2515294062,0.1482821436,879,841
lat,0.736816611,0.02149065808,0.1474483052,430,656,0.737909464,0.2994265494,0.14767297,858,781
lat,0.739570782,0.03404892696,0.1479685372,454,645,0.735883814,0.2844079309,0.1472168244,881,784
lat,0.731792782,0.03119985088,0.1464180376,394,591,0.743032746,0.2618166882,0.1485700876,805,769
lat,0.733144394,0.02660705926,0.1466934604,484,629,0.734378061,0.3474991426,0.1470177048,920,783
palm,0.734929469,0.01928339877,0.147030074,376,800,0.728249462,0.2585952181,0.14564404,1001,959
palm,0.744620109,0.006400213768,0.148968202,126,776,0.75763448,0.1697522449,0.1516128716,926,895
palm,0.741508916,0.009687523014,0.148417368,178,803,0.738379078,0.1781121019,0.147731182,908,965
palm,0.744900624,0.006767899676,0.1490192048,146,781,0.748720988,0.1902707872,0.14975365,955,934
palm,0.750995575,0.01019295562,0.1502432952,256,777,0.763285872,0.2255597994,0.1528247748,961,935
palm,0.749006409,0.01100797297,0.149876064,150,733,0.779454103,0.1967397813,0.1558849684,841,866
palm,0.73299136,0.003406649136,0.1466322516,16,759,0.743338974,0.09270247758,0.1487537704,602,785
palm,0.744569117,0.004434625339,0.1489988064,58,821,0.778889242,0.1171251005,0.155863824,706,798
palm,0.74666019,0.007130523531,0.1494170208,90,858,0.729885065,0.1132899528,0.1461293088,694,818
palm,0.743166513,0.004977309318,0.1486825832,72,713,0.744786155,0.103525082,0.1490330036,690,814
palm,0.736944107,0.006985077525,0.147468704,148,848,0.743659309,0.1247295813,0.1487107048,731,884
palm,0.749184926,0.005899702243,0.1499066672,100,840,0.73654713,0.1082681211,0.147074004,763,838
palm,0.742707504,0.007303041209,0.1486111828,152,824,0.742340358,0.1298819109,0.1485489456,800,840
palm,0.747782347,0.0304143905,0.1496312516,314,885,0.732690967,0.10648737,0.1465782552,755,795
palm,0.745844186,0.003757825465,0.149223218,38,751,0.736805178,0.116990969,0.1474572144,760,844
palm,0.731384781,0.011221874,0.146346638,248,806,0.740929887,0.1870242882,0.1480882972,937,915
palm,0.744339605,0.00563018829,0.1489376028,102,842,0.747897316,0.127063275,0.149629728,777,879
palm,0.745971724,0.005159170287,0.149253826,90,793,0.754223227,0.09399385149,0.1509153164,731,810
palm,0.73750513,0.004344617808,0.147540106,80,768,0.737446628,0.1435213916,0.1475293872,821,800
palm,0.741024401,0.004878754449,0.148274562,88,765,0.743947297,0.1430762931,0.1488142164,891,890
palm,0.733960441,0.004896384259,0.1468668704,60,818,0.742897794,0.09609097647,0.1486400268,818,897
palm,0.748164817,0.004474370415,0.1496720432,62,767,0.745597822,0.1184427445,0.1492106416,896,902
palm,0.74173843,0.006214637696,0.148386766,83,726,0.756489644,0.1473657063,0.1514655292,952,915
palm,0.738882192,0.004168724882,0.1478053176,50,697,0.734017248,0.1796410925,0.1468435112,931,877
palm,0.737097146,0.003095334284,0.1474789104,12,765,0.74970828,0.159975222,0.1500582408,944,896
palm,0.742987998,0.003619388655,0.1486621812,26,774,0.751541142,0.1208032963,0.150394204,872,871
palm,0.747986356,0.002873350804,0.1496924548,8,740,0.748535025,0.08066686071,0.1497623712,754,879
palm,0.747858827,0.003550846326,0.1496414472,24,790,0.740417529,0.1468047289,0.1482613092,859,913
palm,0.744569112,0.003730436077,0.148978404,34,677,0.759040367,0.1515044682,0.1519144552,826,873
palm,0.747935357,0.003140712744,0.1496414524,18,660,0.75161765,0.1383478762,0.1504452164,838,881
palm,0.748343357,0.004116161519,0.1497332528,42,782,0.76246678,0.1226988045,0.1525334176,885,903
palm,0.743115485,0.003667792512,0.1486621768,44,740,0.747500382,0.1581054012,0.1494993256,928,861
palm,0.737454159,0.00360057843,0.1475299116,40,796,0.730023854,0.1574326995,0.146162168,860,964
palm,0.7402593,0.003231286099,0.1481113412,24,799,0.748640753,0.1560695697,0.1499467664,863,930
palm,0.740896876,0.005232409497,0.148264358,98,760,0.752820205,0.2048903872,0.1505581888,839,861
palm,0.73793867,0.004908520868,0.1476421148,84,786,0.740839156,0.1711224789,0.1482129944,869,875
palm,0.73128277,0.003213965643,0.1463160352,20,719,0.753403173,0.1795081676,0.1508227272,858,900
palm,0.738117134,0.01103904057,0.1476931088,70,796,0.749664839,0.1223039609,0.1500393496,853,897
palm,0.740157301,0.0068100217,0.14807054,116,747,0.758963803,0.2324555799,0.1518634316,896,815
palm,0.741126385,0.00338576457,0.1482643568,14,759,0.744446997,0.1335160377,0.149011086,878,916
palm,0.756911908,0.005427236798,0.1514061604,94,790,0.721139632,0.1668958343,0.1443241052,901,890
palm,0.736357574,0.004037077937,0.1473564976,58,699,0.738481163,0.1478410672,0.1478026144,898,931
palm,0.741661897,0.004338858116,0.1484071616,68,740,0.741414528,0.1258870139,0.1482515456,759,891
palm,0.728894903,0.004547115531,0.1458588632,78,814,0.749424005,0.1531131939,0.1498840504,887,902
palm,0.744543599,0.004489540622,0.1489886024,74,758,0.740992148,0.1641204943,0.1482027804,949,915
palm,0.739264788,0.004715427322,0.1479277396,72,735,0.748611549,0.1025511625,0.1497929808,702,896
palm,0.739647233,0.004661939525,0.1480093292,72,821,0.743072628,0.1091311811,0.148690298,804,865
palm,0.742528994,0.006598038559,0.1485397784,118,733,0.751538179,0.1130326291,0.1503374944,765,898
palm,0.736689108,0.01081012391,0.1473973028,168,814,0.723916252,0.1197350338,0.14491514,846,902
palm,0.730339191,0.005231041191,0.1461528212,90,746,0.744198616,0.1649014123,0.1488746832,789,883
palm,0.737734668,0.003364704573,0.1476013144,22,755,0.747893501,0.1461964604,0.1496289648,887,855
palm,0.732149754,0.004250767296,0.146489432,46,672,0.750145705,0.1155707468,0.1500589996,769,863
palm,0.742681973,0.003763025838,0.1485805748,36,671,0.756092791,0.1376939471,0.1512535184,823,899
palm,0.740514378,0.005410832386,0.1481623568,84,687,0.751577903,0.1017856052,0.1504678764,692,857
palm,0.75091898,0.005599243784,0.1502432772,86,698,0.746443324,0.1800141734,0.1493236248,865,902
palm,0.747884296,0.006160787745,0.14963124,128,680,0.752029518,0.1642351515,0.1506092148,820,835
palm,0.74280948,0.005277614908,0.1486213772,110,747,0.747514655,0.1557104577,0.1496501252,916,836
palm,0.742095481,0.004816175213,0.148488778,84,706,0.73453117,0.1471645092,0.146987108,866,873
palm,0.727967545,0.007987931203,0.1456325888,186,774,0.735231965,0.1280198975,0.147117064,800,929
palm,0.752525625,0.00382041205,0.1505799072,42,693,0.744825872,0.1109133526,0.14905115,799,902
palm,0.727687037,0.003171078272,0.1455713868,16,628,0.726493291,0.09786336645,0.1453999384,732,908
palm,0.744747602,0.004714896835,0.1490090016,54,744,0.741677192,0.07827633478,0.1484571248,668,835
palm,0.743600021,0.008876703108,0.1487641844,182,849,0.752310214,0.09002950377,0.1505378152,672,863
palm,0.743268501,0.00622176261,0.148723382,130,786,0.7384557,0.1030635204,0.14765978,807,892
palm,0.740565347,0.00938317711,0.1482439552,240,831,0.730038948,0.09991318417,0.1460937652,684,862
palm,0.742554493,0.009610811125,0.1485499784,256,823,0.739764149,0.1187806465,0.1480183992,778,879
palm,0.73592403,0.01258946526,0.1472442872,286,864,0.742318679,0.0798685962,0.1484782896,737,930
palm,0.750434522,0.00861228735,0.150151486,204,813,0.742897832,0.05697759053,0.1487012528,646,836
palm,0.747731251,0.01254881488,0.1496414336,292,826,0.752357436,0.08866205177,0.1505472596,708,812
palm,0.739086238,0.01234469171,0.1478563276,292,822,0.748493055,0.07002934687,0.1498049928,678,811
palm,0.742477972,0.007398542221,0.1485805772,158,791,0.746439653,0.05378166202,0.1493126876,663,884
palm,0.741432377,0.005620774261,0.1483867592,108,791,0.744347962,0.1196015352,0.1488841464,763,867
palm,0.743370488,0.004857077184,0.1487029768,73,802,0.749985182,0.1005448952,0.1500473012,808,880
palm,0.744467139,0.00322793216,0.1489478088,20,751,0.727706475,0.07348686049,0.1456527784,742,912
palm,0.749133915,0.00412904679,0.1499066656,36,782,0.728864749,0.1176552504,0.1458844332,778,890
palm,0.741967975,0.003691677278,0.1484581764,42,752,0.744351737,0.09392376699,0.1488644952,794,931
palm,0.738754734,0.02223003608,0.1478359296,120,719,0.764397095,0.1130697705,0.1530266132,818,904
palm,0.743727566,0.006965510642,0.1488049944,138,785,0.749474951,0.1890137928,0.1500064736,934,888
palm,0.747042766,0.007252531207,0.1494476332,130,783,0.722105136,0.2073572553,0.144109082,1022,862
palm,0.741661921,0.005059715305,0.1484071664,92,746,0.773477728,0.2150591802,0.1548121304,984,865
palm,0.752449139,0.003381728477,0.1505595096,16,703,0.759856681,0.1503093419,0.1519552808,937,879
palm,0.738091707,0.003979037798,0.1476829228,48,657,0.707387213,0.1612764399,0.1416399416,974,839
palm,0.73944329,0.00375778583,0.1479481392,36,660,0.709439086,0.1509501443,0.142050316,949,830
palm,0.740947825,0.003737317544,0.1482337452,16,663,0.753100877,0.1464561583,0.1507112524,962,912
palm,0.742401419,0.002948734584,0.1485499656,16,680,0.747944528,0.1657974744,0.1496799828,926,889
palm,0.734368421,0.003306778805,0.1469178644,28,757,0.75792557,0.1420107611,0.1516404804,947,874
palm,0.749108392,0.003632137326,0.1498454572,16,601,0.769036464,0.147486331,0.1538575576,968,861
palm,0.738040665,0.003139751264,0.1476727144,18,591,0.740394197,0.203452045,0.1480372764,1053,877
palm,0.723657736,0.002830974358,0.1447655268,2,563,0.721671559,0.154822086,0.1444049828,930,856
palm,0.741228379,0.01102766252,0.1482949564,50,650,0.746213778,0.1272302078,0.1493338328,854,845
palm,0.734623451,0.002974114788,0.1469688704,12,586,0.736790962,0.0958848867,0.147398254,838,890
palm,0.74586972,0.004643902468,0.1492538264,90,750,0.744832581,0.1340277445,0.1490779996,952,879
palm,0.751913632,0.003279857594,0.150447308,12,670,0.765519427,0.1061509386,0.1533429076,892,904
palm,0.742197485,0.004342269525,0.1484581756,68,788,0.744836331,0.1749782254,0.1491807804,958,816
palm,0.743038982,0.003913974573,0.148641776,34,816,0.748210849,0.2064096457,0.1496822316,944,879
palm,0.733807436,0.004178574996,0.14684647,38,702,0.748305377,0.1702306984,0.1497725588,958,906
palm,0.736842099,0.003294340771,0.1474483024,18,672,0.760480155,0.1052916718,0.1521616004,896,926
palm,0.744416081,0.003327864432,0.1489477976,18,618,0.745215183,0.1417308698,0.14922084,1022,905
palm,0.727100446,0.003167959267,0.1454897712,16,599,0.73894791,0.09797659187,0.1478857608,748,862
palm,0.755942865,0.003271140135,0.1512633552,16,640,0.77906778,0.063115593,0.1558332116,767,886
palm,0.743141066,0.03229026053,0.1486621928,593,835,0.750192865,0.2862970776,0.150109244,866,927
palm,0.736816709,0.03393630224,0.147468726,574,883,0.735598758,0.2341495658,0.1472312348,770,918
palm,0.731665319,0.05416120936,0.146438448,604,841,0.738506533,0.3618889948,0.1476903528,951,935
palm,0.73556703,0.03703039341,0.14706068,619,822,0.742766429,0.2267424081,0.1486698708,844,890
palm,0.731155661,0.03300930307,0.1463110148,526,866,0.767764016,0.2966531993,0.1536897944,872,941
palm,0.742733047,0.05593725668,0.1486723948,574,866,0.740518723,0.2692606764,0.1481336032,791,882
palm,0.73732666,0.04054306333,0.14763192,582,924,0.739742193,0.3215096303,0.1479782972,898,936
palm,0.725009402,0.03710258083,0.1450613616,568,885,0.752036932,0.2746521553,0.1500903396,825,902
palm,0.736995207,0.03654192826,0.14741772,585,813,0.73060672,0.2573428561,0.1461205932,843,877
palm,0.742452476,0.02557741815,0.1485499764,574,783,0.754839076,0.3910304831,0.1510997048,835,954
palm,0.731945842,0.01693571479,0.1464180476,440,721,0.749639223,0.2533866611,0.1496414072,801,871
palm,0.738550771,0.08247183537,0.1478155384,644,864,0.737256693,0.263877801,0.147516908,794,871
palm,0.733832906,0.03107247142,0.1468260624,484,821,0.763810294,0.2667848346,0.152853136,860,880
palm,0.742631052,0.01449104942,0.1485805912,386,775,0.724484811,0.3333913859,0.1450798672,825,927
palm,0.745920736,0.02692571643,0.1492232272,529,877,0.731542979,0.2958262894,0.1462925404,823,897
palm,0.732328301,0.03250886563,0.1465404424,652,903,0.754481927,0.3119351633,0.1507629944,743,897
palm,0.729038703,0.03065925922,0.1458468204,644,860,0.758278761,0.4910509172,0.1519151804,830,901
palm,0.731257303,0.03430558327,0.1462650388,665,870,0.732563258,0.5477689506,0.1465170024,829,866
palm,0.744441659,0.02034088814,0.1489376124,454,849,0.737664795,0.4433791464,0.1476393408,846,897
palm,0.736230092,0.022227966,0.1472748976,551,767,0.750724756,0.4809242981,0.15024113,796,877
palm,0.744671105,0.02176777386,0.148927398,502,777,0.724783409,0.4376499134,0.1451395868,834,878
palm,0.740182892,0.08032880982,0.1482133672,764,898,0.725752735,0.4318577077,0.1452314212,920,925
palm,0.74887895,0.1230326572,0.1498658732,867,917,0.719656288,1.009596284,0.1441498736,964,967
palm,0.742809579,0.06555562263,0.1486111964,682,867,0.735959489,0.5032937792,0.1470993192,843,978
palm,0.750638494,0.08494622927,0.1501310764,767,886,0.768784193,0.459725114,0.1537815956,741,919
palm,0.739902419,0.1820270196,0.1480195636,752,872,0.729098036,0.3391116051,0.1458647704,740,950
palm,0.744645628,0.08583820354,0.1489682056,710,856,0.730016295,0.2586043885,0.1460790316,734,947
palm,0.726054944,0.1143297107,0.1452245672,733,881,0.74899024,0.3734858343,0.1498840236,698,945
palm,0.736383163,0.1117574409,0.14727491,739,847,0.745051631,0.229515016,0.149162622,742,913
palm,0.739315868,0.09126957658,0.1480909656,768,892,0.743772405,0.400369094,0.1488659644,736,979
palm,0.738142753,0.04660232131,0.1477033328,604,834,0.742661331,0.4366732794,0.1486437496,758,889
palm,0.744747711,0.08990700046,0.1489988228,790,882,0.735216809,0.3916180348,0.1471854544,830,937
palm,0.738193819,0.08129605033,0.1476625428,815,874,0.758906047,0.3135802023,0.1518467788,742,920
palm,0.735796696,0.09045526798,0.14721372,850,863,0.744449866,0.3211136459,0.1488535116,791,946
palm,0.735108072,0.05724257428,0.1470810956,734,836,0.76837614,0.287607149,0.1538428284,756,908
palm,0.742325023,0.0637641067,0.1484887836,650,879,0.746257925,0.352475394,0.1493273576,775,975
palm,0.741228399,0.03429803421,0.1482337564,541,801,0.724047474,0.2703321564,0.14505872,738,968
palm,0.740641929,0.03713485126,0.148203168,576,888,0.741877363,0.2977704856,0.1483645188,805,993
palm,0.737326635,0.02468519893,0.1474993064,494,857,0.744574492,0.3444158424,0.1490518896,694,955
palm,0.739341247,0.02437507782,0.1479379312,502,794,0.734061476,0.2945885074,0.1468982708,827,945
palm,0.732863859,0.02819160373,0.1466832564,518,857,0.735445697,0.3378906148,0.1470373732,715,998
palm,0.743115566,0.02540463628,0.1486519924,567,892,0.743466406,0.1883148566,0.1487741552,660,966
palm,0.745359698,0.03574813125,0.1491110196,582,884,0.73346739,0.2459954701,0.1468355708,656,969
palm,0.739647297,0.0474327225,0.1479991412,716,897,0.751177146,0.4571479415,0.150397928,690,1020
palm,0.737836687,0.02496024154,0.1476013168,512,841,0.745022363,0.2139508359,0.1491108544,712,909
palm,0.733985948,0.03933634974,0.1468362696,586,857,0.74703372,0.2835308204,0.149467212,652,1001
palm,0.738958745,0.03768024821,0.1479481364,718,890,0.739559983,0.2541971699,0.148069394,664,981
palm,0.73666361,0.02537596804,0.1473360996,613,867,0.738299609,0.2010363687,0.1477254912,658,922
palm,0.734521502,0.02933883504,0.1469892832,568,831,0.735190692,0.1252717215,0.147057794,669,947
palm,0.735873085,0.03423861491,0.1472442988,548,875,0.741371071,0.2542855549,0.1484979316,670,1008
palm,0.739239311,0.02429541316,0.147917544,534,846,0.742799412,0.2263461068,0.148599944,707,995
palm,0.738270239,0.0226948697,0.1477237296,496,779,0.73185658,0.2458946341,0.1464572916,792,985
palm,0.73610258,0.0326767857,0.1472850976,590,808,0.737898181,0.3534502174,0.147731932,846,1008
palm,0.741993418,0.02645385273,0.148447964,452,771,0.740343111,0.3833808521,0.14812909,826,997
palm,0.734062419,0.02613666017,0.146856664,480,799,0.749584469,0.3278427729,0.1500691896,792,968
palm,0.738219185,0.02102434335,0.1476931176,470,901,0.747339781,0.4744383835,0.1495794396,764,969
palm,0.743345008,0.01837224425,0.1487233824,454,849,0.740121141,0.1745056708,0.1481408132,768,942
palm,0.744977189,0.03032874009,0.149039618,470,765,0.747234026,0.25808466,0.14949707,790,975
palm,0.739774822,0.02368764864,0.148019546,504,775,0.734662466,0.2409285136,0.1470184688,699,941
palm,0.743906119,0.02928606727,0.148825404,602,864,0.745397408,0.3785871314,0.1492317772,861,1012
palm,0.730441173,0.02495786464,0.1461630168,520,895,0.752875012,0.1521768232,0.150660978,756,1035
palm,0.737811167,0.04359697487,0.147642116,450,858,0.740923123,0.2187333741,0.148296108,748,991
palm,0.743880629,0.0323948581,0.1488458076,532,777,0.736006836,0.3506123814,0.147159804,763,988
palm,0.741942459,0.02613656879,0.1483561672,533,779,0.736418765,0.2613568549,0.1474258456,780,952
palm,0.741916927,0.02904710056,0.1484173648,504,820,0.739851776,0.206599882,0.1480614324,708,963
palm,0.735745562,0.08123842146,0.1472034932,566,717,0.740554801,0.1736182501,0.1482530528,744,881
palm,0.73870375,0.02671069304,0.1477747296,594,826,0.740190173,0.1995184283,0.1480678932,723,939
palm,0.736740101,0.03877684524,0.147417702,532,819,0.736914724,0.1597149545,0.147428108,691,956
palm,0.735337485,0.02373476561,0.1471116772,510,876,0.73457177,0.315945839,0.1470003296,744,1013
palm,0.737326651,0.02971355123,0.1475197112,556,820,0.73831005,0.2644390031,0.1476714624,749,986
palm,0.737122682,0.04047161809,0.147458516,556,778,0.742362061,0.3150394329,0.1485379816,716,973
palm,0.739519788,0.03187251668,0.1479379372,530,778,0.734436768,0.1476101455,0.1469070092,708,916
palm,0.742580065,0.02666182844,0.1485601932,516,797,0.738343082,0.2472453329,0.147754592,750,1002
palm,0.741151941,0.02410717282,0.1482745684,528,843,0.739220842,0.263224557,0.1478944332,686,979
palm,0.735720083,0.02029826272,0.147172896,405,838,0.751850889,0.570765146,0.1505683876,712,992
palm,0.742197508,0.04743239549,0.1484989828,446,735,0.749282185,0.2763723297,0.1498556864,682,977
palm,0.73528656,0.02186730272,0.1471116928,402,675,0.740941098,0.2681181389,0.1482231796,659,931
palm,0.744849661,0.01775903268,0.149009012,394,756,0.739807575,0.2810884105,0.1480372876,682,993
palm,0.733195352,0.0209327615,0.14667305,434,783,0.750171266,0.1918949297,0.1500794164,643,966
palm,0.738601723,0.03329806174,0.1477645248,342,730,0.73597467,0.1915082437,0.1472145896,739,977
palm,0.742197413,0.01690784752,0.1484887632,322,809,0.735694129,0.1803882079,0.1471533796,657,977
palm,0.73745412,0.01449070317,0.1475197032,356,781,0.743088347,0.2518507095,0.148759762,658,1005
palm,0.73888228,0.01730301066,0.1478665392,376,802,0.746082431,0.2610815048,0.1492412432,715,950
palm,0.733730931,0.01709288294,0.146785266,334,728,0.740350766,0.1766592005,0.1481510272,658,995
palm,0.734674508,0.01246429637,0.1469994832,268,622,0.746811706,0.2035530575,0.14945852,696,935
palm,0.72916614,0.0153611752,0.1458876088,412,769,0.745324735,0.2689615132,0.1491305164,736,993
palm,0.732659861,0.02542954545,0.1465812528,590,826,0.753946354,0.1891820199,0.1509160588,668,918
palm,0.746379765,0.01738705138,0.1493762368,444,773,0.729947273,0.4719298127,0.146100938,770,979
palm,0.738040712,0.01553424921,0.1476319212,426,713,0.73151823,0.277714851,0.1465018556,742,902
palm,0.740437901,0.01858402084,0.1481419612,452,754,0.737140431,0.3054007671,0.147488554,798,930
palm,0.741253942,0.01825710029,0.1483561724,442,848,0.741090451,0.1923396861,0.1483142688,732,1001
palm,0.739774865,0.06658236135,0.1480501564,674,841,0.737537449,0.07841518267,0.1475373484,569,874
palm,0.742324997,0.0205904885,0.1485601828,460,878,0.742664504,0.09004059006,0.1486290796,612,932
palm,0.740182854,0.01484562485,0.1480705504,406,850,0.738292073,0.1367918714,0.1477545932,800,926
palm,0.748011859,0.03267140862,0.1496414516,410,843,0.741082962,0.1142137812,0.1483127712,704,959
palm,0.733909501,0.02090135022,0.1468260804,474,865,0.742212832,0.09686818753,0.1485387452,624,974
palm,0.737250134,0.01665105585,0.147570712,400,820,0.742821298,0.07921460906,0.1487012508,594,947
palm,0.741177448,0.02475884403,0.148315372,500,810,0.738339394,0.09796697171,0.14780487,621,947
palm,0.736893147,0.01488445239,0.1474177092,318,809,0.736499153,0.08164168189,0.1473654,576,946
palm,0.740743884,0.08195056661,0.1481725556,661,907,0.755906521,0.4470270532,0.1510071008,909,944
palm,0.731537726,0.01280993891,0.1463670264,214,498,0.726635037,0.1854993881,0.1454691,964,763
palm,0.731282733,0.01154915599,0.1463262284,270,568,0.720444158,0.1894610226,0.1441339948,996,781
palm,0.730874743,0.01003365853,0.1462446304,238,513,0.745554227,0.3413513259,0.1494059844,1003,769
palm,0.728401126,0.06495795843,0.1457448068,642,757,0.741975591,0.3149960256,0.1480576652,1051,722
palm,0.737862182,0.0192676575,0.1476523188,356,600,0.748607646,0.2636283982,0.1498024032,912,711
palm,0.735184502,0.01124740604,0.14707088,240,519,0.737909491,0.2477476366,0.1476525692,788,709
palm,0.735847576,0.009230089673,0.147254498,234,535,0.746056834,0.3686377025,0.14919021,1047,780
palm,0.731614292,0.01385015495,0.1463772392,310,580,0.725093363,0.1960978848,0.1448852816,825,722
palm,0.732659815,0.01429411893,0.1465506416,238,483,0.744708783,0.2027986604,0.1491705756,828,652
palm,0.734980458,0.01194373158,0.1470504724,248,549,0.742832485,0.206644662,0.1486728788,812,653
palm,0.731920338,0.01391445677,0.1464384484,232,555,0.724106003,0.2806724369,0.1449683948,854,726
palm,0.732404846,0.009918306407,0.1465098484,228,545,0.730143831,0.339516464,0.146089234,812,683
palm,0.73477646,0.01264356401,0.1469892716,268,569,0.744097349,0.3118234138,0.1489717656,1002,761
palm,0.734776493,0.0142313083,0.1469994788,278,576,0.738965812,0.188437665,0.1478638332,818,727
palm,0.731129748,0.008249670871,0.1462854308,254,553,0.724663444,0.2371467246,0.1450186644,864,749
palm,0.735056985,0.01185502609,0.1470606776,332,627,0.730603029,0.2131495379,0.1462320892,840,723
palm,0.734496,0.01236162065,0.1469586812,246,500,0.729655477,0.1954708697,0.1460476804,820,702
palm,0.728732572,0.01368541931,0.1458263968,322,556,0.735598805,0.1606504942,0.14728226,802,704
palm,0.733271838,0.00882720267,0.1467138488,262,522,0.741345548,0.206360713,0.1483142728,876,706
palm,0.73365442,0.01017086755,0.1467954656,284,562,0.727753642,0.2115625849,0.1456724148,924,722
palm,0.734648988,0.007322384537,0.1469586768,230,502,0.745805621,0.157077901,0.1492726076,788,693
palm,0.735363052,0.008405060089,0.1471422924,240,542,0.735628006,0.1867059862,0.1472115768,804,690
palm,0.737479657,0.01421702948,0.1475605128,326,636,0.742537639,0.2137672072,0.148562894,832,755
palm,0.733399446,0.02272121907,0.146764872,324,547,0.755881183,0.170992124,0.1510683532,901,774
palm,0.730925772,0.009282923645,0.1462548364,308,531,0.73633844,0.2826153684,0.1470577736,963,795
palm,0.732404866,0.01619501839,0.1465200532,272,528,0.739526847,0.373345455,0.1478842124,1013,817
palm,0.734393972,0.008675396367,0.1469688776,290,561,0.747690107,0.3535785787,0.1496342,1048,799
palm,0.731129677,0.01611383328,0.1462956172,244,526,0.739250111,0.331502829,0.1480278256,898,714
palm,0.732047843,0.009728059906,0.1464486484,306,620,0.728358214,0.4058736982,0.145966782,1012,773
palm,0.732761872,0.01102449216,0.1465506516,323,569,0.739300993,0.4665811943,0.1478441432,1007,825
palm,0.728860091,0.01349420411,0.1458365996,360,639,0.716008734,0.3857034857,0.1431397776,959,776
palm,0.735388515,0.016061635,0.147101482,398,681,0.754758815,0.4093396382,0.151068348,970,769
palm,0.737556167,0.01173261292,0.147591116,368,645,0.731772505,0.3867503767,0.146333344,1023,833
palm,0.730900225,0.01302878125,0.1462548272,360,579,0.737205654,0.294722909,0.1475169032,962,755
palm,0.735490547,0.01062003218,0.1471728916,286,600,0.746822166,0.2913213021,0.1490575896,881,779
palm,0.735567085,0.04126623372,0.1472137008,532,686,0.72626289,0.3170135155,0.1453436552,942,759
palm,0.734036996,0.01307720555,0.1468668804,378,616,0.735700701,0.3854422,0.1472414204,984,811
palm,0.738754698,0.01270791289,0.1478155212,292,570,0.74424963,0.27853413,0.1489869172,820,737
palm,0.731384811,0.02638477128,0.1463262428,420,577,0.739483407,0.3023030556,0.1479979616,874,744
palm,0.733067876,0.01011209301,0.1466730564,316,604,0.748120011,0.2638976276,0.1496538608,813,728
palm,0.735643555,0.03459524758,0.1471932924,430,595,0.722997811,0.5882646275,0.1448334828,1096,841
palm,0.727406531,0.02215305684,0.1455305868,328,540,0.724047379,0.3820323888,0.1449260608,1024,761
palm,0.732149833,0.009762900544,0.1464996484,292,566,0.735894339,0.3147317627,0.1472954528,966,716
palm,0.734266515,0.01455765664,0.1469280852,372,678,0.732698279,0.3710433353,0.146528702,1001,814
palm,0.735158998,0.006888850974,0.1471218828,178,483,0.731109343,0.2752277074,0.1463435552,988,754
palm,0.740463317,0.01037274311,0.1481317432,308,569,0.739487193,0.2781907631,0.1479681096,992,793
palm,0.735082517,0.01588340447,0.1471116868,400,637,0.729680848,0.5682458117,0.1460272468,1108,769
palm,0.731588821,0.007777680259,0.146356844,198,509,0.732180663,0.2947492389,0.1462721324,992,780
palm,0.727125983,0.007580214973,0.1454795776,214,496,0.755473053,0.1882497143,0.1512009924,838,698
